         42979814 function calls (40050454 primitive calls) in 179.424 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      297    0.005    0.000    0.130    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\text.py:738(draw)
       34    0.000    0.000    0.125    0.004 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\pyplot.py:2307(gca)
  259/115    0.005    0.000    0.124    0.001 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\offsetbox.py:506(_get_bbox_and_child_offsets)
        1    0.000    0.000    0.124    0.124 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\polys\polyfuncs.py:1(<module>)
        1    0.000    0.000    0.123    0.123 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\polys\specialpolys.py:1(<module>)
        1    0.000    0.000    0.119    0.119 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\_dynamo\variables\higher_order_ops.py:1(<module>)
     1152    0.001    0.000    0.118    0.000 <__array_function__ internals>:177(roots)
   699560    0.118    0.000    0.118    0.000 {method 'items' of 'dict' objects}
        1    0.000    0.000    0.117    0.117 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\onnx\__init__.py:1(<module>)
        1    0.000    0.000    0.114    0.114 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\polys\rings.py:1(<module>)
  259/115    0.001    0.000    0.113    0.001 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\offsetbox.py:512(<listcomp>)
      102    0.001    0.000    0.112    0.001 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\axis.py:293(draw)
     1152    0.017    0.000    0.111    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\numpy\lib\polynomial.py:171(roots)
        1    0.000    0.000    0.111    0.111 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\printing\__init__.py:1(<module>)
        4    0.000    0.000    0.110    0.027 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\backends\_backend_tk.py:576(delayed_destroy)
        4    0.000    0.000    0.110    0.027 C:\Users\demagall\AppData\Local\Programs\Python\Python310\lib\tkinter\__init__.py:2337(destroy)
        9    0.000    0.000    0.107    0.012 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\axes\_base.py:2937(_update_title_position)
        8    0.000    0.000    0.107    0.013 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\mpl_toolkits\mplot3d\axis3d.py:185(get_major_ticks)
      100    0.003    0.000    0.104    0.001 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\optim\optimizer.py:464(wrapper)
838331/838264    0.094    0.000    0.103    0.000 {built-in method builtins.isinstance}
    42/27    0.001    0.000    0.103    0.004 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\offsetbox.py:474(_get_bbox_and_child_offsets)
   236/68    0.001    0.000    0.102    0.001 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\offsetbox.py:365(get_bbox)
       38    0.000    0.000    0.101    0.003 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\pyplot.py:893(gcf)
   686606    0.101    0.000    0.101    0.000 {method 'add' of 'set' objects}
    42/27    0.000    0.000    0.100    0.004 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\offsetbox.py:485(<listcomp>)
    74/38    0.000    0.000    0.100    0.003 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\__init__.py:1458(inner)
   635355    0.098    0.000    0.098    0.000 {built-in method _operator.index}
       36    0.001    0.000    0.095    0.003 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\mpl_toolkits\mplot3d\axes3d.py:2211(scatter)
      332    0.003    0.000    0.094    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\text.py:918(get_window_extent)
        2    0.000    0.000    0.092    0.046 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\nn\modules\module.py:1052(to)
     24/2    0.000    0.000    0.092    0.046 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\nn\modules\module.py:777(_apply)
      100    0.001    0.000    0.092    0.001 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\optim\optimizer.py:70(_use_grad)
      238    0.003    0.000    0.091    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\offsetbox.py:796(get_bbox)
     1335    0.037    0.000    0.091    0.000 c:\Users\demagall\Documents\VS Code\Research\SpaDes\ConfigurationCost.py:6(centerMassCost)
       24    0.000    0.000    0.091    0.004 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\nn\modules\module.py:1151(convert)
      100    0.001    0.000    0.089    0.001 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\optim\adam.py:192(step)
   636224    0.088    0.000    0.088    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\numpy\core\multiarray.py:84(empty_like)
      154    0.000    0.000    0.088    0.001 C:\Users\demagall\AppData\Local\Programs\Python\Python310\lib\dataclasses.py:1174(wrap)
      154    0.006    0.000    0.088    0.001 C:\Users\demagall\AppData\Local\Programs\Python\Python310\lib\dataclasses.py:881(_process_class)
       48    0.001    0.000    0.087    0.002 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\mpl_toolkits\mplot3d\axes3d.py:1496(plot_surface)
        1    0.000    0.000    0.087    0.087 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\printing\pycode.py:1(<module>)
        1    0.000    0.000    0.086    0.086 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\printing\codeprinter.py:1(<module>)
        1    0.000    0.000    0.085    0.085 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\functions\__init__.py:1(<module>)
        1    0.001    0.001    0.083    0.083 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\pygad\pygad.py:28(__init__)
     2686    0.016    0.000    0.083    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\artist.py:1180(_update_props)
     1335    0.002    0.000    0.081    0.000 <__array_function__ internals>:177(var)
     1071    0.002    0.000    0.080    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\markers.py:228(__init__)
   409776    0.080    0.000    0.080    0.000 {built-in method builtins.abs}
     1392    0.004    0.000    0.078    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\text.py:93(_get_text_metrics_with_cache)
        1    0.059    0.059    0.078    0.078 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\pygad\pygad.py:1351(initialize_population)
       14    0.000    0.000    0.078    0.006 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\axis.py:2555(_update_label_position)
        1    0.000    0.000    0.077    0.077 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\onnx\errors.py:1(<module>)
   622725    0.076    0.000    0.076    0.000 {method 'get' of 'dict' objects}
     1335    0.005    0.000    0.076    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\numpy\core\fromnumeric.py:3614(var)
      100    0.000    0.000    0.076    0.001 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\optim\optimizer.py:147(maybe_fallback)
       36    0.001    0.000    0.076    0.002 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\axes\_axes.py:4454(scatter)
      100    0.002    0.000    0.075    0.001 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\optim\adam.py:699(adam)
      701    0.002    0.000    0.075    0.000 <frozen importlib._bootstrap_external>:1070(get_data)
        1    0.000    0.000    0.075    0.075 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\onnx\_internal\diagnostics\__init__.py:1(<module>)
     1071    0.004    0.000    0.074    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\markers.py:327(_set_marker)
     2309    0.001    0.000    0.073    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\artist.py:1216(_internal_update)
      420    0.009    0.000    0.073    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\lines.py:274(__init__)
      344    0.002    0.000    0.073    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\backends\backend_agg.py:221(get_text_width_height_descent)
        1    0.000    0.000    0.073    0.073 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\onnx\_internal\diagnostics\_diagnostic.py:1(<module>)
        1    0.000    0.000    0.072    0.072 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\onnx\_internal\diagnostics\infra\__init__.py:1(<module>)
      507    0.071    0.000    0.071    0.000 {method 'set_text' of 'matplotlib.ft2font.FT2Font' objects}
     1335    0.035    0.000    0.071    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\numpy\core\_methods.py:198(_var)
       44    0.000    0.000    0.071    0.002 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\axis.py:1300(_get_ticklabel_bboxes)
       21    0.000    0.000    0.071    0.003 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\axis.py:2079(_get_tick_boxes_siblings)
       44    0.000    0.000    0.071    0.002 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\axis.py:1304(<listcomp>)
      920    0.007    0.000    0.071    0.000 {method 'unsqueeze' of 'torch._C.TensorBase' objects}
      100    0.003    0.000    0.069    0.001 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\optim\adam.py:440(_multi_tensor_adam)
        1    0.000    0.000    0.068    0.068 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\onnx\_internal\diagnostics\infra\_infra.py:1(<module>)
       96    0.000    0.000    0.067    0.001 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\axis.py:1565(_copy_tick_props)
      640    0.067    0.000    0.067    0.000 {method 'cpu' of 'torch._C.TensorBase' objects}
     1538    0.002    0.000    0.065    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\artist.py:147(<lambda>)
      297    0.001    0.000    0.064    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\lines.py:1334(update_from)
       18    0.000    0.000    0.064    0.004 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\_dynamo\trace_rules.py:3330(add)
     1538    0.002    0.000    0.063    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\artist.py:1227(set)
        1    0.000    0.000    0.062    0.062 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\onnx\_internal\diagnostics\infra\formatter.py:1(<module>)
        4    0.000    0.000    0.061    0.015 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\backends\_backend_tk.py:455(__init__)
     4399    0.003    0.000    0.061    0.000 C:\Users\demagall\AppData\Local\Programs\Python\Python310\lib\re.py:288(_compile)
        4    0.000    0.000    0.061    0.015 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\backend_bases.py:2813(__init__)
        4    0.000    0.000    0.060    0.015 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\backends\_backend_tk.py:604(__init__)
        1    0.000    0.000    0.060    0.060 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\onnx\_internal\diagnostics\infra\sarif\__init__.py:1(<module>)
      464    0.001    0.000    0.060    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\core\basic.py:182(__init_subclass__)
      465    0.024    0.000    0.059    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\core\assumptions.py:614(_prepare_class_assumptions)
       33    0.001    0.000    0.058    0.002 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\spines.py:142(get_window_extent)
      180    0.001    0.000    0.058    0.000 c:\Users\demagall\Documents\VS Code\Research\SpaDes\ConfigurationCost.py:85(<listcomp>)
      150    0.007    0.000    0.058    0.000 {built-in method torch.mean}
        1    0.000    0.000    0.058    0.058 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\core\__init__.py:1(<module>)
      163    0.002    0.000    0.058    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\backends\backend_agg.py:200(draw_text)
        1    0.000    0.000    0.057    0.057 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\polys\partfrac.py:1(<module>)
        1    0.000    0.000    0.057    0.057 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\utilities\decorator.py:59(xthreaded)
        1    0.000    0.000    0.057    0.057 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\utilities\decorator.py:10(threaded_factory)
       27    0.000    0.000    0.057    0.002 C:\Users\demagall\AppData\Local\Programs\Python\Python310\lib\re.py:249(compile)
       10    0.000    0.000    0.056    0.006 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\pygad\pygad.py:2251(run_mutation)
       10    0.000    0.000    0.056    0.006 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\pygad\utils\mutation.py:16(random_mutation)
       10    0.031    0.003    0.056    0.006 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\pygad\utils\mutation.py:46(mutation_by_space)
       26    0.000    0.000    0.056    0.002 C:\Users\demagall\AppData\Local\Programs\Python\Python310\lib\sre_compile.py:783(compile)
       48    0.000    0.000    0.056    0.001 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\mpl_toolkits\mplot3d\art3d.py:839(__init__)
        1    0.000    0.000    0.056    0.056 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\matrices\__init__.py:1(<module>)
      154    0.000    0.000    0.055    0.000 C:\Users\demagall\AppData\Local\Programs\Python\Python310\lib\dataclasses.py:1156(dataclass)
1411/1363    0.008    0.000    0.055    0.000 {built-in method builtins.sorted}
      180    0.001    0.000    0.054    0.000 c:\Users\demagall\Documents\VS Code\Research\SpaDes\ConfigurationCost.py:83(<listcomp>)
      720    0.008    0.000    0.054    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\distributions\constraints.py:220(check)
       28    0.000    0.000    0.054    0.002 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\backends\_backend_tk.py:812(_Button)
      166    0.001    0.000    0.054    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\ticker.py:2134(__call__)
       37    0.000    0.000    0.053    0.001 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\axis.py:477(__init__)
      624    0.003    0.000    0.053    0.000 C:\Users\demagall\AppData\Local\Programs\Python\Python310\lib\dataclasses.py:412(_create_fn)
