         27996275 function calls (25060464 primitive calls) in 133.804 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\_dynamo\source.py:318(ScriptObjectQualifiedNameSource)
        1    0.000    0.000    0.000    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\_dynamo\guards.py:1980(ExprCounter)
        1    0.000    0.000    0.000    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\_dynamo\eval_frame.py:1626(suppress_torch_distributed_warnings)
        1    0.000    0.000    0.000    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\_dynamo\variables\functions.py:764(FunctoolsPartialVariable)
        4    0.000    0.000    0.000    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\_dynamo\variables\higher_order_ops.py:41(raise_hard_error_if_graph_break)
        1    0.000    0.000    0.000    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\onnx\_internal\diagnostics\infra\_infra.py:164(StackFrame)
        6    0.000    0.000    0.000    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\onnx\symbolic_opset8.py:68(_interpolate)
        1    0.000    0.000    0.000    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\onnx\_internal\exporter.py:576(LargeProtobufONNXProgramSerializer)
        1    0.000    0.000    0.000    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\_dynamo\callback.py:2(CompilationCallbackHandler)
        1    0.000    0.000    0.000    0.000 C:\Users\demagall\AppData\Local\Programs\Python\Python310\lib\tkinter\__init__.py:1928(XView)
        1    0.000    0.000    0.000    0.000 C:\Users\demagall\AppData\Local\Programs\Python\Python310\lib\tkinter\__init__.py:526(StringVar)
        1    0.000    0.000    0.000    0.000 C:\Users\demagall\AppData\Local\Programs\Python\Python310\lib\tkinter\__init__.py:550(IntVar)
        3    0.000    0.000    0.000    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\PIL\Image.py:3471(register_decoder)
        6    0.000    0.000    0.000    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\transforms.py:2154(transform_path_non_affine)
        4    0.000    0.000    0.000    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\axes\_axes.py:5325(<genexpr>)
        1    0.000    0.000    0.000    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\fx\experimental\symbolic_shapes.py:5454(PropagateUnbackedSymInts)
        2    0.000    0.000    0.000    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\mpmath\libmp\libmpf.py:345(to_int)
        2    0.000    0.000    0.000    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\utilities\decorator.py:114(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\core\basic.py:469(__eq__)
        4    0.000    0.000    0.000    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\core\basic.py:869(args)
        1    0.000    0.000    0.000    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\core\logic.py:322(AndOr_Base)
        1    0.000    0.000    0.000    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\core\rules.py:5(Transform)
        1    0.000    0.000    0.000    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\logic\boolalg.py:340(__hash__)
        1    0.000    0.000    0.000    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\logic\boolalg.py:1062(Nand)
        1    0.000    0.000    0.000    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\logic\boolalg.py:1441(Exclusive)
        1    0.000    0.000    0.000    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\polys\polyoptions.py:379(Composite)
        1    0.000    0.000    0.000    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\polys\polyoptions.py:522(Gaussian)
        1    0.000    0.000    0.000    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\printing\python.py:10(PythonPrinter)
        1    0.000    0.000    0.000    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\printing\codeprinter.py:18(requires)
        1    0.000    0.000    0.000    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\functions\special\polynomials.py:728(chebyshevu_root)
        1    0.000    0.000    0.000    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\functions\special\mathieu_functions.py:148(mathieusprime)
        1    0.000    0.000    0.000    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\functions\special\mathieu_functions.py:210(mathieucprime)
        1    0.000    0.000    0.000    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\assumptions\relation\equality.py:69(UnequalityPredicate)
        1    0.000    0.000    0.000    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\printing\tree.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\polys\numberfields\modules.py:1746(ModuleHomomorphism)
        1    0.000    0.000    0.000    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\matrices\kind.py:7(MatrixKind)
        1    0.000    0.000    0.000    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\matrices\matrixbase.py:5396(DeferredVector)
        1    0.000    0.000    0.000    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\matrices\expressions\determinant.py:72(Permanent)
        1    0.000    0.000    0.000    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\solvers\ode\single.py:1107(Liouville)
        1    0.000    0.000    0.000    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\solvers\ode\single.py:1299(SeparableReduced)
        1    0.000    0.000    0.000    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\plotting\backends\textbackend\text.py:6(TextBackend)
        1    0.000    0.000    0.000    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\_dynamo\exc.py:37(RestartAnalysis)
        1    0.000    0.000    0.000    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\_dynamo\exc.py:140(UserError)
        1    0.000    0.000    0.000    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\_dynamo\exc.py:231(KeyErrorMsg)
        1    0.000    0.000    0.000    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\_dynamo\utils.py:357(reset)
        1    0.000    0.000    0.000    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\_dynamo\bytecode_transformation.py:428(ExceptionTableEntry)
        1    0.000    0.000    0.000    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\_dynamo\variables\base.py:62(MutableLocal)
        1    0.000    0.000    0.000    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\_dynamo\source.py:442(TypeSource)
        1    0.000    0.000    0.000    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\_dynamo\source.py:550(NumpyTensorSource)
        1    0.000    0.000    0.000    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\utils\checkpoint.py:1212(_CachedTorchDispatchMode)
        1    0.000    0.000    0.000    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\_dynamo\variables\functions.py:296(UserMethodVariable)
        1    0.000    0.000    0.000    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\_dynamo\variables\distributed.py:99(PlacementClassVariable)
        1    0.000    0.000    0.000    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\onnx\_internal\diagnostics\_rules.py:93(_OperatorSupportedInNewerOpsetVersion)
        6    0.000    0.000    0.000    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\onnx\symbolic_opset9.py:1941(_interpolate)
        1    0.000    0.000    0.000    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\onnx\_internal\io_adapter.py:428(FlattenInputWithTreeSpecValidationInputStep)
        1    0.000    0.000    0.000    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\_dynamo\variables\misc.py:264(ClosureVariable)
        1    0.000    0.000    0.000    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\_dynamo\variables\misc.py:342(AutogradFunctionVariable)
        1    0.000    0.000    0.000    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\_dynamo\decorators.py:174(_DimRange)
        1    0.000    0.000    0.000    0.000 C:\Users\demagall\AppData\Local\Programs\Python\Python310\lib\tkinter\__init__.py:596(BooleanVar)
        1    0.000    0.000    0.000    0.000 C:\Users\demagall\AppData\Local\Programs\Python\Python310\lib\tkinter\__init__.py:2556(BaseWidget)
        2    0.000    0.000    0.000    0.000 {method 'capitalize' of 'str' objects}
        2    0.000    0.000    0.000    0.000 C:\Users\demagall\AppData\Local\Programs\Python\Python310\lib\typing.py:2248(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\transforms.py:303(p1)
        6    0.000    0.000    0.000    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\transforms.py:2158(get_affine)
        3    0.000    0.000    0.000    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\gridspec.py:70(<lambda>)
        2    0.000    0.000    0.000    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\cuda\__init__.py:1424(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\core\parameters.py:60(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\polys\polyoptions.py:48(BooleanOption)
        1    0.000    0.000    0.000    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\printing\printer.py:352(_PrintFunction)
        1    0.000    0.000    0.000    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\printing\pycode.py:88(<dictcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\functions\special\zeta_functions.py:24(lerchphi)
        1    0.000    0.000    0.000    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\functions\special\bessel.py:843(SphericalBesselBase)
        1    0.000    0.000    0.000    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\tensor\array\array_comprehension.py:344(ArrayComprehensionMap)
        1    0.000    0.000    0.000    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\strategies\util.py:6(assoc)
        1    0.000    0.000    0.000    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\integrals\transforms.py:1165(SineTransform)
        1    0.000    0.000    0.000    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\solvers\ode\single.py:976(RationalRiccati)
        1    0.000    0.000    0.000    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\parsing\sympy_parser.py:1238(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\plotting\series.py:28(IntervalMathPrinter)
        1    0.000    0.000    0.000    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\_dynamo\variables\base.py:95(VariableTrackerMeta)
        1    0.000    0.000    0.000    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\_dynamo\source.py:566(FloatTensorSource)
        1    0.000    0.000    0.000    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\_dynamo\variables\ctx_manager.py:723(NullContextVariable)
        1    0.000    0.000    0.000    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\onnx\_internal\diagnostics\infra\_infra.py:50(PatchedPropertyBag)
        1    0.000    0.000    0.000    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\onnx\_internal\diagnostics\_rules.py:127(_FxGraphToOnnx)
        1    0.000    0.000    0.000    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\onnx\_internal\diagnostics\_rules.py:167(_FxPass)
        1    0.000    0.000    0.000    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\onnx\_internal\diagnostics\_rules.py:187(_NoSymbolicFunctionForCallFunction)
        1    0.000    0.000    0.000    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\onnx\_internal\diagnostics\_rules.py:207(_UnsupportedFxNodeAnalysis)
        1    0.000    0.000    0.000    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\onnx\_internal\diagnostics\_rules.py:255(_FindOpschemaMatchedSymbolicFunction)
        1    0.000    0.000    0.000    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\onnx\_internal\diagnostics\_rules.py:295(_FindOperatorOverloadsInOnnxRegistry)
        1    0.000    0.000    0.000    0.000 C:\Users\demagall\AppData\Local\Programs\Python\Python310\lib\tkinter\__init__.py:3522(Scrollbar)
        1    0.000    0.000    0.000    0.000 C:\Users\demagall\AppData\Local\Programs\Python\Python310\lib\tkinter\commondialog.py:16(Dialog)
        1    0.000    0.000    0.000    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\PIL\ImageTk.py:78(PhotoImage)
        2    0.000    0.000    0.000    0.000 {built-in method _stat.S_ISREG}
        5    0.000    0.000    0.000    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\numpy\lib\arraysetops.py:519(_in1d_dispatcher)
        1    0.000    0.000    0.000    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\_utils.py:941(get_calls)
        1    0.000    0.000    0.000    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\_utils_internal.py:78(compile_time_strobelight_meta)
        1    0.000    0.000    0.000    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\xpu\__init__.py:33(_is_compiled)
        1    0.000    0.000    0.000    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\fx\experimental\symbolic_shapes.py:1060(RelaxedUnspecConstraint)
        1    0.000    0.000    0.000    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\utils\_config_module.py:356(SubConfigProxy)
        1    0.000    0.000    0.000    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\mpmath\ctx_mp.py:1301(PrecisionManager)
        6    0.000    0.000    0.000    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\utilities\iterables.py:858(<genexpr>)
