         36718935 function calls (33718591 primitive calls) in 51.205 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      220    0.002    0.000    0.083    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\offsetbox.py:796(get_bbox)
        1    0.000    0.000    0.081    0.081 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\onnx\errors.py:1(<module>)
        1    0.000    0.000    0.079    0.079 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\onnx\_internal\diagnostics\__init__.py:1(<module>)
       18    0.000    0.000    0.078    0.004 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\_dynamo\trace_rules.py:3330(add)
   407964    0.078    0.000    0.078    0.000 {built-in method builtins.abs}
     1335    0.002    0.000    0.078    0.000 <__array_function__ internals>:177(var)
      701    0.002    0.000    0.077    0.000 <frozen importlib._bootstrap_external>:670(_compile_bytecode)
        1    0.000    0.000    0.076    0.076 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\onnx\_internal\diagnostics\_diagnostic.py:1(<module>)
        1    0.001    0.001    0.076    0.076 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\pygad\pygad.py:28(__init__)
        1    0.000    0.000    0.076    0.076 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\onnx\_internal\diagnostics\infra\__init__.py:1(<module>)
     3055    0.003    0.000    0.075    0.000 C:\Users\demagall\AppData\Local\Programs\Python\Python310\lib\re.py:288(_compile)
      701    0.074    0.000    0.074    0.000 {built-in method marshal.loads}
      100    0.000    0.000    0.074    0.001 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\optim\optimizer.py:147(maybe_fallback)
     1335    0.004    0.000    0.074    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\numpy\core\fromnumeric.py:3614(var)
      100    0.002    0.000    0.073    0.001 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\optim\adam.py:699(adam)
       27    0.000    0.000    0.072    0.003 C:\Users\demagall\AppData\Local\Programs\Python\Python310\lib\re.py:249(compile)
       26    0.000    0.000    0.071    0.003 C:\Users\demagall\AppData\Local\Programs\Python\Python310\lib\sre_compile.py:783(compile)
        1    0.000    0.000    0.071    0.071 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\onnx\_internal\diagnostics\infra\_infra.py:1(<module>)
     1345    0.035    0.000    0.071    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\numpy\core\_methods.py:198(_var)
        1    0.054    0.054    0.071    0.071 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\pygad\pygad.py:1351(initialize_population)
   599247    0.071    0.000    0.071    0.000 {method 'get' of 'dict' objects}
       68    0.000    0.000    0.068    0.001 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\axis.py:293(draw)
      100    0.002    0.000    0.067    0.001 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\optim\adam.py:440(_multi_tensor_adam)
        6    0.000    0.000    0.067    0.011 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\_dynamo\trace_rules.py:3325(_recompile_re)
        1    0.000    0.000    0.066    0.066 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\onnx\_internal\diagnostics\infra\formatter.py:1(<module>)
        1    0.000    0.000    0.064    0.064 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\onnx\_internal\diagnostics\infra\sarif\__init__.py:1(<module>)
      291    0.001    0.000    0.062    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\backends\backend_agg.py:221(get_text_width_height_descent)
       48    0.000    0.000    0.061    0.001 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\mpl_toolkits\mplot3d\art3d.py:839(__init__)
      464    0.001    0.000    0.060    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\core\basic.py:182(__init_subclass__)
      465    0.025    0.000    0.060    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\core\assumptions.py:614(_prepare_class_assumptions)
        1    0.000    0.000    0.059    0.059 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\core\__init__.py:1(<module>)
        1    0.000    0.000    0.059    0.059 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\polys\partfrac.py:1(<module>)
        1    0.000    0.000    0.059    0.059 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\utilities\decorator.py:59(xthreaded)
        1    0.000    0.000    0.059    0.059 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\utilities\decorator.py:10(threaded_factory)
        1    0.000    0.000    0.058    0.058 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\matrices\__init__.py:1(<module>)
     2412    0.003    0.000    0.058    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\nn\functional.py:1858(softmax)
       10    0.000    0.000    0.057    0.006 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\pygad\pygad.py:2251(run_mutation)
       10    0.000    0.000    0.057    0.006 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\pygad\utils\mutation.py:16(random_mutation)
       10    0.032    0.003    0.057    0.006 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\pygad\utils\mutation.py:46(mutation_by_space)
      154    0.000    0.000    0.057    0.000 C:\Users\demagall\AppData\Local\Programs\Python\Python310\lib\dataclasses.py:1156(dataclass)
      408    0.057    0.000    0.057    0.000 {method 'set_text' of 'matplotlib.ft2font.FT2Font' objects}
        2    0.000    0.000    0.056    0.028 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\axis.py:1368(draw)
       89    0.000    0.000    0.056    0.001 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\multipledispatch\dispatcher.py:178(add)
       89    0.000    0.000    0.055    0.001 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\multipledispatch\dispatcher.py:222(reorder)
        3    0.000    0.000    0.055    0.018 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\backends\_backend_tk.py:576(delayed_destroy)
        3    0.000    0.000    0.055    0.018 C:\Users\demagall\AppData\Local\Programs\Python\Python310\lib\tkinter\__init__.py:2337(destroy)
     1646    0.010    0.000    0.055    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\artist.py:1180(_update_props)
      798    0.002    0.000    0.054    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\text.py:93(_get_text_metrics_with_cache)
      700    0.001    0.000    0.054    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\markers.py:228(__init__)
     2412    0.054    0.000    0.054    0.000 {method 'softmax' of 'torch._C.TensorBase' objects}
    48710    0.053    0.000    0.053    0.000 {built-in method numpy.arange}
      624    0.003    0.000    0.053    0.000 C:\Users\demagall\AppData\Local\Programs\Python\Python310\lib\dataclasses.py:412(_create_fn)
       26    0.000    0.000    0.053    0.002 C:\Users\demagall\AppData\Local\Programs\Python\Python310\lib\sre_parse.py:944(parse)
    68/26    0.000    0.000    0.052    0.002 C:\Users\demagall\AppData\Local\Programs\Python\Python310\lib\sre_parse.py:436(_parse_sub)
 1032/984    0.007    0.000    0.052    0.000 {built-in method builtins.sorted}
   276/27    0.017    0.000    0.052    0.002 C:\Users\demagall\AppData\Local\Programs\Python\Python310\lib\sre_parse.py:494(_parse)
    65198    0.036    0.000    0.051    0.000 C:\Users\demagall\AppData\Local\Programs\Python\Python310\lib\copy.py:243(_keep_alive)
        3    0.000    0.000    0.051    0.017 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\axes\_base.py:2937(_update_title_position)
        2    0.000    0.000    0.050    0.025 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\mpl_toolkits\mplot3d\axes3d.py:66(__init__)
      700    0.003    0.000    0.050    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\markers.py:327(_set_marker)
        1    0.000    0.000    0.050    0.050 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\geometry\__init__.py:1(<module>)
        1    0.000    0.000    0.049    0.049 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\_dynamo\exc.py:1(<module>)
      913    0.001    0.000    0.049    0.000 <frozen importlib._bootstrap_external>:150(_path_is_mode_type)
     1409    0.001    0.000    0.048    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\artist.py:1216(_internal_update)
        1    0.000    0.000    0.048    0.048 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\_dynamo\utils.py:1(<module>)
     1152    0.001    0.000    0.047    0.000 <__array_function__ internals>:177(eigvals)
      846    0.001    0.000    0.047    0.000 <frozen importlib._bootstrap_external>:159(_path_isfile)
      576    0.011    0.000    0.047    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\bezier.py:239(polynomial_coefficients)
235739/235672    0.039    0.000    0.046    0.000 {built-in method builtins.isinstance}
        3    0.000    0.000    0.046    0.015 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\backends\_backend_tk.py:455(__init__)
     1152    0.017    0.000    0.045    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\numpy\linalg\linalg.py:969(eigvals)
        3    0.000    0.000    0.045    0.015 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\backend_bases.py:2813(__init__)
      720    0.007    0.000    0.045    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\distributions\constraints.py:220(check)
        3    0.000    0.000    0.045    0.015 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\backends\_backend_tk.py:604(__init__)
       62    0.000    0.000    0.045    0.001 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\axis.py:1565(_copy_tick_props)
        1    0.000    0.000    0.045    0.045 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\mpmath\__init__.py:1(<module>)
   138329    0.040    0.000    0.045    0.000 {built-in method builtins.getattr}
     1692    0.003    0.000    0.045    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\nn\modules\activation.py:1553(forward)
      258    0.006    0.000    0.044    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\lines.py:274(__init__)
      117    0.001    0.000    0.044    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\backends\backend_agg.py:200(draw_text)
       84    0.000    0.000    0.043    0.001 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\mpl_toolkits\mplot3d\axes3d.py:471(<lambda>)
      192    0.001    0.000    0.043    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\lines.py:1334(update_from)
   400137    0.042    0.000    0.042    0.000 {built-in method builtins.id}
     4948    0.028    0.000    0.042    0.000 <frozen importlib._bootstrap_external>:96(_path_join)
      128    0.002    0.000    0.041    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\collections.py:76(__init__)
       86    0.001    0.000    0.041    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\axes\_base.py:2245(add_collection)
        3    0.000    0.000    0.041    0.014 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\pyplot.py:2708(legend)
        3    0.000    0.000    0.041    0.014 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\axes\_axes.py:197(legend)
        3    0.000    0.000    0.040    0.013 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\legend.py:345(__init__)
        3    0.000    0.000    0.040    0.013 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\axes\_base.py:1388(clear)
        3    0.000    0.000    0.040    0.013 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\axes\_base.py:1262(__clear)
       44    0.000    0.000    0.040    0.001 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\offsetbox.py:819(draw)
       21    0.000    0.000    0.040    0.002 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\backends\_backend_tk.py:812(_Button)
      705    0.001    0.000    0.040    0.000 <frozen importlib._bootstrap>:564(module_from_spec)
        1    0.000    0.000    0.039    0.039 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\geometry\point.py:1(<module>)
      416    0.000    0.000    0.039    0.000 C:\Users\demagall\AppData\Local\Programs\Python\Python310\lib\inspect.py:3252(signature)
      831    0.001    0.000    0.039    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\artist.py:147(<lambda>)
  781/442    0.005    0.000    0.039    0.000 C:\Users\demagall\AppData\Local\Programs\Python\Python310\lib\inspect.py:2375(_signature_from_callable)
        3    0.000    0.000    0.039    0.013 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\legend.py:808(_init_legend_box)
      416    0.001    0.000    0.039    0.000 C:\Users\demagall\AppData\Local\Programs\Python\Python310\lib\inspect.py:2998(from_callable)
      831    0.001    0.000    0.038    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\artist.py:1227(set)
        1    0.000    0.000    0.038    0.038 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\geometry\entity.py:1(<module>)
        1    0.000    0.000    0.037    0.037 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\core\expr.py:1(<module>)
       16    0.000    0.000    0.037    0.002 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\figure.py:1649(gca)
      144    0.000    0.000    0.037    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\mpl_toolkits\mplot3d\art3d.py:770(_maybe_depth_shade_and_sort_colors)
        3    0.000    0.000    0.037    0.012 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\offsetbox.py:396(get_window_extent)
      408    0.002    0.000    0.037    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\backends\backend_agg.py:263(_prepare_font)
       48    0.001    0.000    0.037    0.001 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\mpl_toolkits\mplot3d\art3d.py:972(do_3d_projection)
      701    0.001    0.000    0.036    0.000 <frozen importlib._bootstrap_external>:1089(path_stats)
      701    0.036    0.000    0.036    0.000 {built-in method io.open_code}
       21    0.001    0.000    0.035    0.002 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\backends\_backend_tk.py:733(_set_image_for_button)
     8106    0.035    0.000    0.035    0.000 {built-in method builtins.sum}
        1    0.000    0.000    0.035    0.035 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\mpmath\ctx_fp.py:1(<module>)
        1    0.000    0.000    0.035    0.035 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\polys\polytools.py:1(<module>)
